frame,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
967,0.045827,3.572170,9.827188,0.000000,0.000000,0.000000,0.125031
968,0.162172,4.129862,9.809688,-0.000000,0.000000,-0.000012,0.179434
969,0.000446,0.002460,9.810000,-0.000000,0.000000,-0.000012,0.179434
970,-0.000446,-0.002460,9.810000,-0.000000,0.000000,-0.000012,0.179434
971,0.000446,0.002460,9.810000,-0.000000,0.000000,-0.000012,0.179434
972,0.000784,-0.002683,9.810040,-0.000000,0.000000,-0.000012,0.179434
973,0.036032,3.126262,9.810274,-0.000000,0.000000,-0.000012,0.179434
974,0.142186,3.402145,9.809961,0.000000,0.000000,-0.000006,0.233837
975,-0.001216,0.000290,9.810000,0.000000,0.000000,-0.000006,0.233837
976,0.001216,-0.000290,9.810000,0.000000,0.000000,-0.000006,0.233837
977,-0.000579,-0.002432,9.810040,0.000000,0.000000,-0.000006,0.233837
978,-0.001216,0.000290,9.809961,0.000000,0.000000,-0.000006,0.233837
979,0.001216,-0.000290,9.809961,0.000000,0.000000,-0.000006,0.233837
980,0.055312,3.852018,9.810079,0.000000,0.000000,-0.000006,0.233837
981,0.149834,3.741771,9.810000,0.000000,-0.000000,-0.000012,0.288239
982,0.003108,0.001686,9.810000,0.000000,-0.000000,-0.000012,0.288239
983,-0.003108,-0.001686,9.810000,0.000000,-0.000000,-0.000012,0.288239
984,0.000711,0.002397,9.810000,0.000000,-0.000000,-0.000012,0.288239
985,-0.000223,-0.005149,9.810000,0.000000,-0.000000,-0.000012,0.288239
986,-0.000488,0.002752,9.810000,0.000000,-0.000000,-0.000012,0.288239
987,0.045477,3.504133,9.810000,0.000000,-0.000000,-0.000012,0.288239
988,0.164201,4.225457,9.810000,0.000000,-0.000000,-0.000018,0.342642
989,-0.001177,0.000420,9.810000,0.000000,-0.000000,-0.000018,0.342642
990,0.000000,0.000000,9.810000,0.000000,-0.000000,-0.000018,0.342642
991,0.001177,-0.000420,9.810000,0.000000,-0.000000,-0.000018,0.342642
992,-0.001177,0.000420,9.810000,0.000000,-0.000000,-0.000018,0.342642
993,0.036347,3.026201,9.810000,0.000000,-0.000000,-0.000018,0.342642
994,0.143635,3.491031,9.810000,-0.000000,-0.000000,-0.000012,0.397044
995,0.000000,0.000000,9.810000,-0.000000,-0.000000,-0.000012,0.397044
996,0.000000,0.000000,9.810000,-0.000000,-0.000000,-0.000012,0.397044
997,0.000186,-0.002789,9.810000,-0.000000,-0.000000,-0.000012,0.397044
998,0.002119,0.001822,9.810000,-0.000000,-0.000000,-0.000012,0.397044
999,-0.003086,-0.004128,9.810000,-0.000000,-0.000000,-0.000012,0.397044
1000,0.051741,3.759989,9.810000,-0.000000,-0.000000,-0.000012,0.397044
1001,0.156523,3.849910,9.810000,0.000000,0.000000,0.000000,0.451447
1002,0.000034,-0.002795,9.810000,0.000000,0.000000,0.000000,0.451447
1003,-0.002215,-0.001704,9.810000,0.000000,0.000000,0.000000,0.451447
1004,0.002215,0.001704,9.810000,0.000000,0.000000,0.000000,0.451447
1005,0.000034,-0.002795,9.810000,0.000000,0.000000,0.000000,0.451447
1006,0.043367,3.410228,9.810000,0.000000,0.000000,0.000000,0.451447
1007,0.133136,3.152841,9.810000,0.000000,0.000000,0.000000,0.505850
1008,0.001211,0.002187,9.810000,0.000000,0.000000,0.000000,0.505850
1009,-0.000118,-0.002793,9.810000,0.000000,0.000000,0.000000,0.505850
1010,-0.002187,0.001211,9.810000,0.000000,0.000000,0.000000,0.505850
1011,0.004492,0.000370,9.810000,0.000000,0.000000,0.000000,0.505850
1012,-0.004610,-0.003162,9.810000,0.000000,0.000000,0.000000,0.505850
1013,0.063242,4.094659,9.810000,0.000000,0.000000,0.000000,0.505850
1014,0.144066,3.468742,9.810000,0.000000,0.000000,0.000000,0.560253
1015,0.001329,0.002118,9.810000,0.000000,0.000000,0.000000,0.560253
1016,-0.000270,-0.002782,9.810000,0.000000,0.000000,0.000000,0.560253
1017,0.000270,0.002782,9.810000,0.000000,0.000000,0.000000,0.560253
1018,-0.003986,-0.006353,9.810000,0.000000,0.000000,0.000000,0.560253
1019,0.003986,0.006353,9.810000,0.000000,0.000000,0.000000,0.560253
1020,0.055278,3.781191,9.810000,0.000000,0.000000,0.000000,0.560253
1021,0.155374,3.941871,9.810000,0.000000,0.000000,0.000000,0.614655
1022,-0.001442,-0.002042,9.810000,0.000000,0.000000,0.000000,0.614655
1023,-0.001442,-0.002042,9.810000,0.000000,0.000000,0.000000,0.614655
1024,0.001862,0.004806,9.810000,0.000000,0.000000,0.000000,0.614655
1025,-0.001862,-0.004806,9.810000,0.000000,0.000000,0.000000,0.614655
1026,0.042505,3.311604,9.810000,0.000000,0.000000,0.000000,0.614655
1027,0.136955,3.244560,9.810000,0.000000,0.000000,0.000000,0.669057
1028,-0.000981,0.000775,9.810000,0.000000,0.000000,0.000000,0.669057
1029,0.000981,-0.000775,9.810000,0.000000,0.000000,0.000000,0.669057
1030,-0.000981,0.000775,9.810000,0.000000,0.000000,0.000000,0.669057
1031,-0.000570,-0.002736,9.810000,0.000000,0.000000,0.000000,0.669057
1032,0.003671,0.006658,9.810000,0.000000,0.000000,0.000000,0.669057
1033,0.055742,4.000382,9.810000,0.000000,0.000000,0.000000,0.669057
1034,0.186209,3.790565,9.810000,0.000000,0.000000,0.000000,0.731593
1035,0.001670,0.001860,9.810000,0.000000,0.000000,0.000000,0.731593
1036,-0.002600,-0.001025,9.810000,0.000000,0.000000,0.000000,0.731593
1037,0.000930,-0.000835,9.810000,0.000000,0.000000,0.000000,0.731593
1038,-0.000740,-0.002695,9.810000,0.000000,0.000000,0.000000,0.731593
1039,-0.000740,-0.002695,9.810000,0.000000,0.000000,0.000000,0.731593
1040,0.079732,4.551384,9.810000,0.000000,0.000000,0.000000,0.731593
1041,0.284436,5.607548,9.810000,-0.000000,-0.000000,-0.000012,0.803486
1042,0.000000,0.000000,9.810000,-0.000000,-0.000000,-0.000012,0.803486
1043,0.001799,0.001736,9.810000,-0.000000,-0.000000,-0.000012,0.803486
1044,-0.005398,-0.005207,9.810000,-0.000000,-0.000000,-0.000012,0.803486
1045,0.003663,0.007006,9.810000,-0.000000,-0.000000,-0.000012,0.803486
1046,0.059345,3.964676,9.810000,-0.000000,-0.000000,-0.000012,0.803486
1047,0.265161,5.004502,9.810000,0.000000,0.000000,0.000000,0.875379
1048,0.000801,-0.000960,9.810000,0.000000,0.000000,0.000000,0.875379
1049,0.000000,0.000000,9.810000,0.000000,0.000000,0.000000,0.875379
1050,-0.003521,0.000318,9.810000,0.000000,0.000000,0.000000,0.875379
1051,0.001919,0.001602,9.810000,0.000000,0.000000,0.000000,0.875379
1052,0.082362,4.571934,9.810000,0.000000,0.000000,0.000000,0.875379
1053,0.241354,4.395555,9.810000,0.000000,0.000000,0.000000,0.947273
1054,-0.001300,-0.002475,9.810000,0.000000,0.000000,0.000000,0.947273
1055,0.001300,0.002475,9.810000,0.000000,0.000000,0.000000,0.947273
1056,0.000730,-0.001015,9.810000,0.000000,0.000000,0.000000,0.947273
1057,-10.660596,0.414539,9.810000,0.000000,0.000000,0.000000,0.947273
1058,-9.801847,0.380878,9.810000,0.000000,0.000000,0.000000,0.947273
1059,-8.944569,4.391053,9.810000,0.000000,0.000000,0.000000,0.947273
1060,-8.100156,4.033126,9.810000,0.000000,0.000000,0.000000,1.019166
1061,-3.600546,0.126854,9.810000,0.000000,0.000000,0.000000,1.019166
1062,-0.602220,0.019832,9.810000,0.000000,0.000000,0.000000,1.019166
1063,-0.604841,0.024090,9.810000,0.000000,0.000000,0.000000,1.019166
1064,-0.593212,0.019504,9.810000,0.000000,0.000000,0.000000,1.019166
1065,-7.205023,0.260095,9.810000,0.000000,0.000000,0.000000,1.019166
1066,-6.628025,0.233548,9.810000,0.000000,0.000000,0.000000,1.019166
1067,-6.096230,0.223217,9.810000,0.000000,0.000000,0.000000,1.019166
1068,-3.507028,0.122757,9.810000,0.000000,0.000000,0.000000,1.019166
1069,0.042641,2.392176,9.810000,0.000000,0.000000,0.000000,1.019166
1070,0.129639,2.367034,9.810000,0.000000,0.000000,0.000000,1.091059
1071,0.001154,-0.002218,9.810000,0.000000,0.000000,0.000000,1.091059
1072,0.001154,-0.002218,9.810000,0.000000,0.000000,0.000000,1.091059
1073,-0.003372,0.001064,9.810000,0.000000,0.000000,0.000000,1.091059
1074,-66.622078,2.424542,9.810000,0.000000,0.000000,0.000000,1.091059
1075,125.168388,-4.553002,9.810000,0.000000,0.000000,0.000000,1.091059
1076,-125.163948,4.555310,9.810000,0.000000,0.000000,0.000000,1.091059
1077,124.526207,-4.532031,9.810000,0.000000,0.000000,0.000000,1.091059
1078,-124.530647,4.529719,9.810000,0.000000,0.000000,0.000000,1.091059
1079,123.895218,-4.510872,9.810000,0.000000,0.000000,0.000000,1.091059
1080,-123.895218,4.510872,9.810000,0.000000,0.000000,0.000000,1.091059
1081,123.269821,-4.489623,9.810000,0.000000,0.000000,0.000000,1.091059
1082,-123.269821,4.489623,9.810000,0.000000,0.000000,0.000000,1.091059
1083,122.723465,0.000012,9.810000,0.000000,0.000000,0.000000,1.091059
1084,-122.723465,-0.000012,9.810000,0.000000,0.000000,0.000000,1.091059
1085,122.017349,-4.334730,9.810000,0.000000,0.000000,-0.000003,1.162953
1086,-122.017349,4.334730,9.810000,0.000000,0.000000,-0.000003,1.162953
1087,121.385704,-4.316243,9.810000,0.000000,0.000000,-0.000003,1.162953
1088,-121.385704,4.316243,9.810000,0.000000,0.000000,-0.000003,1.162953
1089,120.759956,-4.292486,9.810000,0.000000,0.000000,-0.000003,1.162953
1090,-120.760948,4.294784,9.810000,0.000000,0.000000,-0.000003,1.162953
1091,120.143089,-4.270338,9.810000,0.000000,0.000000,-0.000003,1.162953
1092,-120.142097,4.268044,9.810000,0.000000,0.000000,-0.000003,1.162953
1093,119.519325,-4.251173,9.810000,0.000000,0.000000,-0.000003,1.162953
1094,-119.515709,4.255450,9.810000,0.000000,0.000000,-0.000003,1.162953
1095,-0.003598,-0.004278,9.810000,0.000000,0.000000,-0.000003,1.162953
1096,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1097,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1098,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1099,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1100,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1101,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1102,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1103,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1104,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1105,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1106,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1107,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1108,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1109,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1110,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1111,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1112,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1113,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1114,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1115,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1116,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1117,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1118,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1119,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1120,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1121,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1122,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1123,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1124,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1125,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1126,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1127,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1128,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1129,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1130,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1131,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1132,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1133,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1134,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1135,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1136,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1137,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1138,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1139,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1140,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1141,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1142,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1143,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1144,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1145,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1146,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1147,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1148,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1149,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1150,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1151,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1152,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1153,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1154,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1155,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1156,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1157,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1158,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1159,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1160,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1161,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1162,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1163,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1164,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1165,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1166,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1167,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1168,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1169,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1170,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1171,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1172,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1173,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1174,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1175,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1176,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1177,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1178,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1179,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1180,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1181,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1182,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1183,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1184,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1185,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1186,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1187,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1188,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1189,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1190,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1191,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1192,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1193,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1194,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1195,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1196,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1197,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1198,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1199,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1200,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1201,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1202,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1203,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1204,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1205,118.906723,-4.232631,9.810000,0.000000,0.000000,-0.000003,1.162953
1206,-118.906723,4.232631,9.810000,0.000000,0.000000,-0.000003,1.162953
1207,118.372925,0.003075,9.810000,0.000000,0.000000,-0.000003,1.162953
1208,-118.372925,-0.003075,9.810000,0.000000,0.000000,-0.000003,1.162953
1209,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1210,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1211,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1212,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1213,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1214,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1215,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1216,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1217,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1218,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1219,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1220,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1221,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1222,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1223,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1224,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1225,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1226,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1227,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1228,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1229,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1230,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1231,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1232,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1233,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1234,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1235,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1236,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1237,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1238,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1239,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1240,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1241,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1242,0.000000,0.000000,9.810000,0.000000,0.000000,-0.000003,1.162953
1243,117.681000,-4.230980,9.810000,0.000000,0.000000,0.000000,1.234845
1244,-117.681000,4.230980,9.810000,0.000000,0.000000,0.000000,1.234845
1245,0.000000,0.000000,9.810000,0.000000,0.000000,0.000000,1.234845
1246,0.000000,0.000000,9.810000,0.000000,0.000000,0.000000,1.234845
1247,117.068687,-4.206469,9.810000,0.000000,0.000000,0.000000,1.234845
1248,-117.068687,4.206469,9.810000,0.000000,0.000000,0.000000,1.234845
1249,0.000000,0.000000,9.810000,0.000000,0.000000,0.000000,1.234845
1250,116.457199,-4.184311,9.810000,0.000000,0.000000,0.000000,1.234845
1251,-116.457199,4.184311,9.810000,0.000000,0.000000,0.000000,1.234845
1252,115.852081,-4.165236,9.810000,0.000000,0.000000,0.000000,1.234845
1253,-115.852905,4.167594,9.810000,0.000000,0.000000,0.000000,1.234845
1254,115.246971,-4.146152,9.810000,0.000000,0.000000,0.000000,1.234845
1255,-115.246147,4.143793,9.810000,0.000000,0.000000,0.000000,1.234845
1256,114.652824,-4.120597,9.810000,0.000000,0.000000,0.000000,1.234845
1257,-114.652824,4.120597,9.810000,0.000000,0.000000,0.000000,1.234845
1258,114.127014,0.001497,9.810000,0.000000,0.000000,0.000000,1.234845
1259,-114.127014,-0.001497,9.810000,0.000000,0.000000,0.000000,1.234845
1260,113.443268,-4.429873,9.810000,-0.000000,-0.000000,-0.000003,1.306739
1261,-113.443268,4.429873,9.810000,-0.000000,-0.000000,-0.000003,1.306739
1262,112.850876,-4.403575,9.810000,-0.000000,-0.000000,-0.000003,1.306739
1263,-112.850876,4.403575,9.810000,-0.000000,-0.000000,-0.000003,1.306739
1264,112.256714,-4.380348,9.810000,-0.000000,-0.000000,-0.000003,1.306739
1265,-112.256714,4.380348,9.810000,-0.000000,-0.000000,-0.000003,1.306739
1266,111.665627,-4.358878,9.810000,-0.000000,-0.000000,-0.000003,1.306739
1267,-111.665627,4.358878,9.810000,-0.000000,-0.000000,-0.000003,1.306739
